,v_const,a_const,smooth,integrated_v_const,integrated_a_const,integrated_smooth
268,-0.01633333333333333,0.338,0.2866666666666667,0.1408588515331669,0.08971799999999999,0.09773864889600001
269,-0.01633333333333333,0.3363333333333333,0.2856666666666667,0.14005670338683357,0.09039233333333332,0.09843816728733334
270,-0.016666666666666666,0.33566666666666667,0.284,0.13924637005533358,0.09106433333333333,0.09913442642
271,-0.016666666666666666,0.3346666666666666,0.2816666666666666,0.1384278515386669,0.09173466666666666,0.09982579666466668
272,-0.016666666666666666,0.33166666666666667,0.2803333333333333,0.13760933302200024,0.092401,0.10051268542866668
273,-0.016666666666666666,0.3303333333333333,0.2793333333333334,0.13679081450533356,0.09306299999999999,0.10119672234133334
274,-0.016666666666666666,0.3283333333333333,0.2776666666666667,0.1359722959886669,0.09372166666666666,0.10187749999533334
275,-0.016666666666666666,0.32599999999999996,0.27466666666666667,0.13515377747200022,0.094376,0.10255257394666667
276,-0.016666666666666666,0.323,0.27299999999999996,0.13433525895533355,0.095025,0.10322194419533334
277,-0.01633333333333333,0.3223333333333333,0.27066666666666667,0.13352492562383356,0.09567033333333333,0.10388642555600001
278,-0.01633333333333333,0.32,0.2693333333333333,0.13272277747750022,0.09631266666666666,0.10454642543600001
279,-0.01633333333333333,0.31799999999999995,0.2673333333333333,0.13192062933116688,0.09695066666666666,0.10520235124266668
280,-0.016666666666666666,0.3156666666666667,0.266,0.1311102959996669,0.09758433333333333,0.10585420297600001
281,-0.016,0.314,0.264,0.13030814785333356,0.098214,0.10650198063600001
282,-0.016666666666666666,0.31166666666666665,0.262,0.12950599970700022,0.09883966666666666,0.10714486940800001
283,-0.01633333333333333,0.31,0.25966666666666666,0.12869566637550023,0.09946133333333333,0.10778246188466668
284,-0.01633333333333333,0.30733333333333335,0.258,0.1278935182291669,0.10007866666666666,0.10841516547333335
285,-0.016666666666666666,0.306,0.25633333333333336,0.1270831848976669,0.10069199999999999,0.10904379498866669
286,-0.017,0.30366666666666664,0.254,0.12625648119583358,0.10130166666666665,0.10966753561600003
287,-0.016666666666666666,0.3016666666666667,0.252,0.12542977749400025,0.10190699999999998,0.11028597994800003
288,-0.016666666666666666,0.29933333333333334,0.25033333333333335,0.12461125897733358,0.10250799999999999,0.11089994279933336
289,-0.01633333333333333,0.29733333333333334,0.24800000000000003,0.12380092564583357,0.10310466666666665,0.1115090167626667
290,-0.016666666666666666,0.29600000000000004,0.24566666666666667,0.12299059231433357,0.10369799999999998,0.11211238702333336
291,-0.016666666666666666,0.2936666666666667,0.24266666666666667,0.1221720737976669,0.10428766666666665,0.11270923876666669
292,-0.01633333333333333,0.29100000000000004,0.24066666666666667,0.12136174046616689,0.10487233333333332,0.11329997940000003
293,-0.01633333333333333,0.28933333333333333,0.23833333333333334,0.12055959231983356,0.10545266666666665,0.11388542373800002
294,-0.01633333333333333,0.28733333333333333,0.23633333333333334,0.11975744417350022,0.10602933333333332,0.11446557178066669
295,-0.01633333333333333,0.2853333333333333,0.23366666666666666,0.11895529602716688,0.10660199999999999,0.11504001612066668
296,-0.01633333333333333,0.2836666666666667,0.232,0.11815314788083355,0.10717099999999999,0.11560916416533334
297,-0.016,0.28200000000000003,0.23066666666666666,0.11735918491966688,0.10773666666666666,0.116174645544
298,-0.015666666666666666,0.28,0.22866666666666668,0.11658159232883354,0.10829866666666667,0.11673605284933333
299,-0.016,0.2786666666666667,0.22633333333333333,0.11580399973800021,0.10885733333333333,0.11729216385933333
300,-0.016,0.2763333333333333,0.22433333333333336,0.1150182219620002,0.10941233333333333,0.117842978574
301,-0.01633333333333333,0.2733333333333333,0.22233333333333333,0.11422425900083354,0.109962,0.11838890440066667
302,-0.016666666666666666,0.272,0.22,0.11341392566933353,0.11050733333333333,0.11892953393200001
303,-0.016,0.26999999999999996,0.217,0.1126117775230002,0.11104933333333333,0.11946364494600001
304,-0.01633333333333333,0.26799999999999996,0.21433333333333332,0.11181781456183353,0.11158733333333333,0.11999083003533334
305,-0.01633333333333333,0.26566666666666666,0.21200000000000002,0.11101566641550019,0.112121,0.12051190401466667
306,-0.01633333333333333,0.264,0.21033333333333332,0.11021351826916685,0.11265066666666666,0.121028089106
307,-0.01633333333333333,0.26233333333333336,0.20833333333333334,0.10941137012283352,0.113177,0.12153979271666668
308,-0.01633333333333333,0.2603333333333333,0.20666666666666667,0.10860922197650018,0.11369966666666667,0.12204701484666668
309,-0.01633333333333333,0.25766666666666665,0.20466666666666666,0.10780707383016684,0.11421766666666668,0.12254975549600002
310,-0.016666666666666666,0.25533333333333336,0.20233333333333334,0.10699674049866684,0.11473066666666668,0.12304719985000001
311,-0.016666666666666666,0.25366666666666665,0.201,0.10617822198200016,0.11523966666666667,0.12354016272333335
312,-0.01633333333333333,0.252,0.19866666666666666,0.10536788865050016,0.11574533333333334,0.12402864411600001
313,-0.01633333333333333,0.25066666666666665,0.196,0.10456574050416682,0.116248,0.12451101439866667
314,-0.016666666666666666,0.24766666666666665,0.19333333333333333,0.10375540717266682,0.11674633333333334,0.12498686616400001
315,-0.016666666666666666,0.24566666666666667,0.19,0.10293688865600015,0.11723966666666667,0.12545538459733335
316,-0.016666666666666666,0.24366666666666664,0.18833333333333335,0.10211837013933348,0.117729,0.12591779192066668
317,-0.017,0.24266666666666667,0.18566666666666667,0.10129166643750014,0.11821533333333334,0.12637490294866668
318,-0.016666666666666666,0.23966666666666667,0.183,0.1004649627356668,0.11869766666666667,0.12682549545933336
319,-0.017,0.23833333333333334,0.18000000000000002,0.09963825903383346,0.11917566666666668,0.12726916204533337
320,-0.016666666666666666,0.2353333333333333,0.17733333333333334,0.09881155533200012,0.11964933333333334,0.1277059027066667
321,-0.016666666666666666,0.233,0.175,0.09799303681533345,0.12011766666666668,0.12813653225800004
322,-0.016666666666666666,0.232,0.17300000000000001,0.09717451829866677,0.12058266666666667,0.12856186551400003
323,-0.017,0.23066666666666666,0.17099999999999999,0.09634781459683343,0.12104533333333334,0.12898230988200005
324,-0.016666666666666666,0.228,0.16866666666666666,0.0955211108950001,0.121504,0.1293974579546667
325,-0.016666666666666666,0.22566666666666665,0.16533333333333333,0.09470259237833342,0.12195766666666667,0.1298056801026667
326,-0.016666666666666666,0.22333333333333333,0.16266666666666665,0.09388407386166675,0.12240666666666668,0.1302065689186667
327,-0.016666666666666666,0.22233333333333333,0.16033333333333333,0.09306555534500008,0.12285233333333334,0.1306013466246667
328,-0.01633333333333333,0.22,0.15933333333333335,0.09225522201350007,0.12329466666666668,0.13099205025733335
329,-0.01633333333333333,0.21866666666666665,0.15666666666666668,0.09145307386716674,0.12373333333333335,0.13137827240933334
330,-0.01633333333333333,0.21566666666666665,0.15433333333333332,0.0906509257208334,0.12416766666666668,0.13175838345133334
331,-0.016666666666666666,0.21366666666666667,0.15166666666666667,0.0898405923893334,0.12459700000000001,0.13213238338333333
332,-0.016666666666666666,0.21133333333333332,0.14866666666666667,0.08902207387266672,0.12502200000000002,0.13249945739066665
333,-0.01633333333333333,0.21033333333333332,0.14633333333333332,0.08821174054116672,0.12544366666666668,0.13286001288066665
334,-0.016666666666666666,0.20866666666666667,0.14533333333333334,0.08740140720966671,0.12586266666666668,0.13321649429733332
335,-0.016666666666666666,0.20633333333333334,0.14366666666666666,0.08658288869300004,0.12627766666666668,0.1335697164553333
336,-0.016666666666666666,0.2036666666666667,0.14166666666666666,0.08576437017633337,0.12668766666666667,0.13391845713266665
337,-0.016666666666666666,0.20199999999999999,0.13899999999999998,0.0849458516596667,0.12709333333333334,0.13426149410733332
338,-0.016666666666666666,0.1996666666666667,0.13666666666666666,0.08412733314300003,0.127495,0.13459841997199998
339,-0.016666666666666666,0.198,0.13366666666666666,0.08330881462633336,0.12789266666666665,0.1349288273193333
340,-0.016666666666666666,0.19566666666666668,0.13133333333333333,0.08249029610966668,0.1282863333333333,0.13525271614933332
341,-0.017,0.19466666666666665,0.129,0.08166359240783334,0.12867666666666663,0.13557090127666666
342,-0.01633333333333333,0.19166666666666668,0.12766666666666668,0.08084507389116667,0.12906299999999996,0.13588460492333332
343,-0.016,0.18966666666666668,0.126,0.08005111093,0.1294443333333333,0.136194641904
344,-0.017,0.18733333333333332,0.12433333333333334,0.0792407775985,0.1298213333333333,0.13650060481133333
345,-0.01633333333333333,0.186,0.12133333333333333,0.07842225908183333,0.13019466666666663,0.136800864016
346,-0.016666666666666666,0.18433333333333335,0.11933333333333333,0.07761192575033332,0.13056499999999996,0.13709501211066666
347,-0.016666666666666666,0.183,0.116,0.07679340723366665,0.1309323333333333,0.137382641688
348,-0.01633333333333333,0.18033333333333335,0.11433333333333334,0.07598307390216665,0.13129566666666662,0.13766416015533334
349,-0.016666666666666666,0.17866666666666667,0.11266666666666666,0.07517274057066664,0.13165466666666661,0.13794160454933332
350,-0.01633333333333333,0.17633333333333334,0.111,0.07436240723916664,0.1320096666666666,0.13821497486999998
351,-0.016666666666666666,0.175,0.11033333333333334,0.07355207390766663,0.13236099999999995,0.1384854933393333
352,-0.01633333333333333,0.17300000000000001,0.10866666666666666,0.07274174057616663,0.13270899999999994,0.1387531599573333
353,-0.01633333333333333,0.1716666666666667,0.10633333333333334,0.07193959242983329,0.1330536666666666,0.1390159376873333
354,-0.016,0.16966666666666666,0.10333333333333333,0.07114562946866662,0.13339499999999993,0.13927219689999998
355,-0.016,0.16766666666666669,0.1,0.07035985169266662,0.13373233333333326,0.1395207153733333
356,-0.016,0.16466666666666668,0.098,0.06957407391666662,0.13406466666666658,0.1397627153293333
357,-0.01633333333333333,0.16299999999999998,0.09533333333333333,0.06878011095549995,0.13439233333333325,0.13999901158266662
358,-0.015666666666666666,0.16066666666666668,0.09466666666666666,0.06799433317949995,0.13471599999999992,0.1402312337626666
359,-0.016,0.15833333333333333,0.093,0.06721674058866661,0.13503499999999993,0.14046060409133326
360,-0.01633333333333333,0.15733333333333333,0.09166666666666666,0.06642277762749994,0.1353506666666666,0.14068630775399993
361,-0.016666666666666666,0.15533333333333335,0.08966666666666666,0.06561244429599994,0.13566333333333325,0.14090793734333326
362,-0.016666666666666666,0.153,0.08833333333333333,0.06479392577933327,0.13597166666666657,0.14112549285933326
363,-0.016,0.15133333333333335,0.08566666666666665,0.06399177763299993,0.1362759999999999,0.14133815948733328
364,-0.01633333333333333,0.149,0.083,0.06319781467183326,0.13657633333333324,0.14154430759799994
365,-0.016666666666666666,0.14666666666666667,0.08,0.06238748134033326,0.1368719999999999,0.14174352978399993
366,-0.017,0.14433333333333334,0.07833333333333334,0.06156077763849993,0.13716299999999992,0.14193704826733325
367,-0.01633333333333333,0.143,0.07633333333333334,0.060742259121833266,0.13745033333333326,0.14212608526999992
368,-0.016666666666666666,0.14100000000000001,0.07466666666666667,0.05993192579033327,0.13773433333333326,0.14231064079199993
369,-0.016666666666666666,0.13899999999999998,0.07266666666666667,0.0591134072736666,0.13801433333333327,0.14249071483333325
370,-0.016666666666666666,0.13733333333333334,0.07200000000000001,0.05829488875699994,0.1382906666666666,0.14266752961599993
371,-0.017,0.13566666666666669,0.07066666666666667,0.057468185055166605,0.13856366666666659,0.1428418999546666
372,-0.016666666666666666,0.13333333333333333,0.06866666666666667,0.05664148135333327,0.13883266666666658,0.14301219621999992
373,-0.01633333333333333,0.13133333333333333,0.06633333333333333,0.055831148021833275,0.13909733333333324,0.1431771961899999
374,-0.017,0.12866666666666665,0.06433333333333333,0.05501262950516661,0.13935733333333325,0.14333689986466658
375,-0.017,0.127,0.062000000000000006,0.05417774061816661,0.1396129999999999,0.14349130724399992
376,-0.01633333333333333,0.12433333333333334,0.060333333333333336,0.053359222101499945,0.13986433333333323,0.14364082573533324
377,-0.017,0.12333333333333334,0.058,0.05254070358483328,0.1401119999999999,0.14378545533866657
378,-0.017,0.12166666666666666,0.056666666666666664,0.05170581469783328,0.1403569999999999,0.14392560346133323
379,-0.016666666666666666,0.11933333333333333,0.05533333333333333,0.05087911099599995,0.1405979999999999,0.14406249232533325
380,-0.017,0.11699999999999999,0.054000000000000006,0.050052407294166615,0.14083433333333323,0.14419612193066658
381,-0.016666666666666666,0.11533333333333333,0.05266666666666667,0.04922570359233328,0.14106666666666656,0.14432649227733324
382,-0.01633333333333333,0.113,0.050666666666666665,0.048415370260833285,0.1412949999999999,0.14445278855066657
383,-0.01633333333333333,0.11133333333333333,0.048,0.047613222114499955,0.14151933333333322,0.14457338112133322
384,-0.01633333333333333,0.10833333333333334,0.04633333333333333,0.046811073968166625,0.1417389999999999,0.14468867739666655
385,-0.01633333333333333,0.10666666666666667,0.044000000000000004,0.046008925821833295,0.14195399999999989,0.1447990847839999
386,-0.016666666666666666,0.10400000000000001,0.042333333333333334,0.0451985924903333,0.14216466666666655,0.1449046032833332
387,-0.016666666666666666,0.103,0.04133333333333333,0.04438007397366663,0.14237166666666656,0.14500686252399989
388,-0.016,0.10033333333333333,0.04066666666666666,0.0435779258273333,0.1425749999999999,0.14510708472799988
389,-0.01633333333333333,0.099,0.03966666666666666,0.04278396286616663,0.14277433333333323,0.14520526989533322
390,-0.016666666666666666,0.097,0.03833333333333333,0.041973629534666636,0.14297033333333323,0.14530060321133323
391,-0.01633333333333333,0.09466666666666666,0.03666666666666667,0.04116329620316664,0.1431619999999999,0.14539226986133322
392,-0.016666666666666666,0.09266666666666666,0.035333333333333335,0.04035296287166664,0.14334933333333325,0.14548026984533322
393,-0.01633333333333333,0.09166666666666666,0.034,0.03954262954016664,0.1435336666666666,0.14556501057066654
394,-0.01633333333333333,0.089,0.03333333333333333,0.03874048139383331,0.14371433333333325,0.14564730685199986
395,-0.016666666666666666,0.08633333333333333,0.03233333333333333,0.037930148062333316,0.14388966666666658,0.14572756609666654
396,-0.017,0.08433333333333333,0.03166666666666666,0.03710344436049998,0.14406033333333326,0.14580578830466653
397,-0.016666666666666666,0.083,0.03066666666666667,0.03627674065866665,0.1442276666666666,0.14588197347599988
398,-0.016666666666666666,0.081,0.030000000000000002,0.035458222141999986,0.14439166666666658,0.14595612161066654
399,-0.016666666666666666,0.07933333333333333,0.029333333333333333,0.03463970362533332,0.14455199999999993,0.14602864011599986
400,-0.016666666666666666,0.07633333333333334,0.028666666666666667,0.033821185108666656,0.1447076666666666,0.14609952899199988
401,-0.016666666666666666,0.07466666666666667,0.02733333333333333,0.03300266659199999,0.1448586666666666,0.14616797342399987
402,-0.016666666666666666,0.07266666666666667,0.025666666666666667,0.032184148075333326,0.14500599999999994,0.14623275118999987
403,-0.01633333333333333,0.071,0.024333333333333332,0.03137381474383333,0.1451496666666666,0.14629386228999988
404,-0.01633333333333333,0.06899999999999999,0.024333333333333332,0.030571666597499995,0.1452896666666666,0.14635334376066655
405,-0.01633333333333333,0.06666666666666667,0.023666666666666666,0.02976951845116666,0.14542533333333327,0.14641201041666654
406,-0.01633333333333333,0.06466666666666666,0.023666666666666666,0.028967370304833328,0.1455566666666666,0.14646986225799988
407,-0.016,0.063,0.022000000000000002,0.028173407343666662,0.14568433333333328,0.14652567706266653
408,-0.01633333333333333,0.06066666666666667,0.021,0.027379444382499996,0.14580799999999994,0.14657823260866654
409,-0.016,0.058666666666666666,0.018666666666666668,0.02658548142133333,0.14592733333333327,0.1466267140813332
410,-0.01633333333333333,0.057,0.017333333333333333,0.025791518460166665,0.14604299999999992,0.1466707140733332
411,-0.01633333333333333,0.05533333333333333,0.017,0.02498937031383333,0.14615533333333325,0.14671267702866655
412,-0.016,0.052333333333333336,0.016666666666666666,0.024195407352666665,0.14626299999999992,0.14675382516933322
413,-0.016,0.051000000000000004,0.01633333333333333,0.023409629576666667,0.14636633333333327,0.14679415849533323
414,-0.016666666666666666,0.049,0.01633333333333333,0.022607481430333334,0.14646633333333325,0.1468340844139999
415,-0.016666666666666666,0.047,0.015333333333333334,0.02178896291366667,0.14656233333333327,0.14687278811066656
416,-0.016,0.04466666666666667,0.014333333333333333,0.020986814767333335,0.14665399999999992,0.14690904736333324
417,-0.01633333333333333,0.042666666666666665,0.012333333333333333,0.02019285180616667,0.14674133333333325,0.1469416399499999
418,-0.016,0.041,0.011000000000000001,0.019398888845000004,0.14682499999999993,0.14697015846333322
419,-0.016,0.03933333333333333,0.01,0.018613111069000002,0.14690533333333325,0.1469958251253332
420,-0.016666666666666666,0.03666666666666667,0.009666666666666665,0.01781096292266667,0.14698133333333324,0.1470198621579999
421,-0.016666666666666666,0.035333333333333335,0.009666666666666665,0.016992444406000003,0.14705333333333323,0.14704349178333323
422,-0.01633333333333333,0.033,0.009666666666666665,0.016182111074500002,0.14712166666666657,0.14706712140866657
423,-0.016666666666666666,0.03066666666666667,0.009666666666666665,0.015371777743000001,0.14718533333333322,0.1470907510339999
424,-0.017,0.028666666666666667,0.009000000000000001,0.014545074041166669,0.14724466666666655,0.14711356584466656
425,-0.016666666666666666,0.027000000000000003,0.008333333333333333,0.013718370339333336,0.14730033333333323,0.1471347510259999
426,-0.017,0.024666666666666667,0.007666666666666667,0.012891666637500004,0.1473519999999999,0.1471543065779999
427,-0.016666666666666666,0.02333333333333333,0.006666666666666667,0.012064962935666671,0.1473999999999999,0.14717182509333324
428,-0.016666666666666666,0.020666666666666667,0.006333333333333333,0.011246444419000004,0.14744399999999988,0.14718771397933322
429,-0.017,0.019,0.006333333333333333,0.010419740717166672,0.14748366666666654,0.1472031954579999
430,-0.016666666666666666,0.016666666666666666,0.006333333333333333,0.00959303701533334,0.1475193333333332,0.14721867693666657
431,-0.016666666666666666,0.015666666666666666,0.006666666666666667,0.008774518498666672,0.14755166666666653,0.14723456582266656
432,-0.016666666666666666,0.013333333333333334,0.006666666666666667,0.007955999982000006,0.14758066666666653,0.1472508621159999
433,-0.01633333333333333,0.011333333333333334,0.006333333333333333,0.007145666650500006,0.1476053333333332,0.14726675100199987
434,-0.01633333333333333,0.01,0.006,0.006343518504166672,0.14762666666666655,0.1472818250733332
435,-0.016666666666666666,0.008333333333333333,0.005333333333333333,0.005533185172666672,0.1476449999999999,0.14729567692266654
436,-0.016666666666666666,0.006666666666666667,0.005,0.004714666656000005,0.14765999999999987,0.14730830654999988
437,-0.01633333333333333,0.005666666666666667,0.004666666666666667,0.0039043333245000053,0.1476723333333332,0.14732012136266653
438,-0.017,0.004333333333333333,0.004666666666666667,0.0030858148078333385,0.14768233333333322,0.14733152876799988
439,-0.015333333333333334,0.0033333333333333335,0.004333333333333333,0.002291851846666672,0.14768999999999988,0.14734252876599988
440,-0.013000000000000001,0.0023333333333333335,0.004666666666666667,0.001596111107500005,0.14769566666666653,0.14735352876399987
441,-0.01,0.002,0.004333333333333333,0.001031333331000005,0.14769999999999986,0.14736452876199987
442,-0.008,0.0016666666666666668,0.004,0.0005893333320000048,0.14770366666666654,0.14737471394533322
443,-0.005333333333333333,0.0006666666666666666,0.0036666666666666666,0.0002619259253333381,0.14770599999999987,0.14738408431399988
444,-0.0033333333333333335,-0.0,0.0033333333333333335,4.911111100000477e-05,0.14770666666666654,0.1473926398679999
445,-0.0006666666666666666,-0.0,0.003,-4.911111099999523e-05,0.14770666666666654,0.1474003806073332
446,-0.0,-0.0,0.003,-6.548148133332856e-05,0.14770666666666654,0.14740771393933322
447,-0.0,-0.0,0.003,-6.548148133332856e-05,0.14770666666666654,0.14741504727133323
448,-0.0,-0.0,0.003,-6.548148133332856e-05,0.14770666666666654,0.14742238060333324
449,-0.0,-0.0,0.003,-6.548148133332856e-05,0.14770666666666654,0.14742971393533325
450,-0.0,-0.0,0.0026666666666666666,-6.548148133332856e-05,0.14770666666666654,0.1474366398599999
451,-0.0,-0.0,0.0023333333333333335,-6.548148133332856e-05,0.14770666666666654,0.14744275096999993
452,-0.0,-0.0,0.0023333333333333335,-6.548148133332856e-05,0.14770666666666654,0.1474484546726666
453,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14745375096799992
454,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.1474586398559999
455,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.1474635287439999
456,-0.0,-0.0,0.0023333333333333335,-6.548148133332856e-05,0.14770666666666654,0.14746882503933323
457,-0.0,-0.0,0.0023333333333333335,-6.548148133332856e-05,0.14770666666666654,0.1474745287419999
458,-0.0,-0.0,0.0023333333333333335,-6.548148133332856e-05,0.14770666666666654,0.14748023244466657
459,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.1474855287399999
460,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.1474904176279999
461,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14749530651599987
462,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14750019540399986
463,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14750508429199985
464,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14750997317999984
465,-0.0,-0.0,0.0023333333333333335,-6.548148133332856e-05,0.14770666666666654,0.14751526947533317
466,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.1475205657706665
467,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14752545465866648
468,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14753034354666647
469,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14753523243466646
470,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14754012132266645
471,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14754501021066643
472,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14754989909866642
473,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.1475547879866664
474,-0.0,-0.0,0.0023333333333333335,-6.548148133332856e-05,0.14770666666666654,0.14756008428199974
475,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14756538057733307
476,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14757026946533305
477,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14757515835333304
478,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14758004724133303
479,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14758493612933302
480,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.147589825017333
481,-0.0,-0.0,0.0023333333333333335,-6.548148133332856e-05,0.14770666666666654,0.14759512131266633
482,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14760041760799966
483,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14760530649599965
484,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14761019538399964
485,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14761508427199962
486,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.1476199731599996
487,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.1476248620479996
488,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.1476297509359996
489,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14763463982399957
490,-0.0,-0.0,0.002,-6.548148133332856e-05,0.14770666666666654,0.14763952871199956
491,-0.0,-0.0,0.0016666666666666668,-6.548148133332856e-05,0.14770666666666654,0.14764401019266624
492,-0.0,-0.0,0.0016666666666666668,-6.548148133332856e-05,0.14770666666666654,0.14764808426599957
493,-0.0,-0.0,0.0013333333333333333,-6.548148133332856e-05,0.14770666666666654,0.14765175093199956
494,-0.0,-0.0,0.0013333333333333333,-6.548148133332856e-05,0.14770666666666654,0.14765501019066624
495,-0.0,-0.0,0.0013333333333333333,-6.548148133332856e-05,0.14770666666666654,0.1476582694493329
496,-0.0,-0.0,0.001,-6.548148133332856e-05,0.14770666666666654,0.14766112130066625
497,-0.0,-0.0,0.001,-6.548148133332856e-05,0.14770666666666654,0.14766356574466624
498,-0.0,-0.0,0.001,-6.548148133332856e-05,0.14770666666666654,0.14766601018866624
499,-0.0,-0.0,0.001,-6.548148133332856e-05,0.14770666666666654,0.14766845463266623
500,-0.0,-0.0,0.0006666666666666666,-6.548148133332856e-05,0.14770666666666654,0.1476704916693329
501,-0.0,-0.0,0.0006666666666666666,-6.548148133332856e-05,0.14770666666666654,0.14767212129866625
502,-0.0,-0.0,0.0006666666666666666,-6.548148133332856e-05,0.14770666666666654,0.1476737509279996
503,-0.0,-0.0,0.0006666666666666666,-6.548148133332856e-05,0.14770666666666654,0.14767538055733292
504,-0.0,-0.0,0.0003333333333333333,-6.548148133332856e-05,0.14770666666666654,0.14767660277933292
505,-0.0,-0.0,0.0003333333333333333,-6.548148133332856e-05,0.14770666666666654,0.14767741759399958
506,-0.0,-0.0,0.0003333333333333333,-6.548148133332856e-05,0.14770666666666654,0.14767823240866623
507,-0.0,-0.0,0.0003333333333333333,-6.548148133332856e-05,0.14770666666666654,0.1476790472233329
508,-0.0,-0.0,0.0003333333333333333,-6.548148133332856e-05,0.14770666666666654,0.14767986203799954
509,-0.0,-0.0,-0.0,-6.548148133332856e-05,0.14770666666666654,0.14768026944533288
510,-0.0,-0.0,0.0003333333333333333,-6.548148133332856e-05,0.14770666666666654,0.14768067685266623
